PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones
8,6,1,2,1,2,0,1,1,0,1,0,1,3,0,3,2,1,1
8,6,1,2,1,2,3,1,1,0,0,2,1,3,0,2,2,0,1
8,6,1,2,1,0,0,1,0,0,0,0,1,3,0,0,2,1,1
8,6,1,2,1,2,0,1,1,0,0,2,0,3,1,2,0,0,2
8,6,1,2,1,2,0,1,0,0,1,2,0,3,0,2,0,0,1
8,6,1,2,1,2,0,1,1,0,1,0,0,3,0,2,0,0,0
8,6,1,2,1,0,3,1,1,0,0,0,0,3,0,3,0,1,2
8,6,1,2,1,0,0,1,1,0,0,0,0,3,0,0,0,0,1
8,6,1,2,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1
8,6,1,2,1,0,0,1,1,0,0,2,0,3,0,0,0,0,1
8,6,1,2,1,2,0,0,0,0,1,0,0,3,0,2,0,0,1
8,6,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2
8,6,1,2,1,2,0,1,0,0,1,0,0,3,0,2,0,0,1
8,6,1,2,1,2,3,1,0,0,1,2,0,3,0,2,0,0,1
8,6,1,2,1,2,0,1,1,0,0,1,0,3,0,2,0,0,1
8,6,1,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0
8,6,1,2,1,2,0,1,1,0,1,0,0,3,0,2,0,0,1
8,6,1,2,1,2,0,1,0,0,1,0,0,3,0,2,0,0,0
8,6,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
8,6,1,2,1,2,3,1,0,0,1,0,0,3,0,2,0,0,0
8,6,1,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1
8,6,1,2,1,2,0,1,0,0,1,0,0,3,0,2,0,0,0
8,6,1,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4
8,6,1,2,0,1,3,0,0,1,0,1,1,2,1,0,2,0,3
8,6,1,2,0,0,0,1,0,1,0,0,0,0,1,0,2,0,4
8,6,1,2,0,0,0,1,0,1,0,0,0,2,1,0,3,1,2
8,6,1,2,0,0,3,1,0,0,0,1,0,2,1,0,2,0,4
8,6,1,2,0,0,0,1,0,1,0,1,0,2,1,0,2,0,4
8,6,1,2,0,0,0,1,1,0,0,0,1,2,1,0,2,0,3
8,6,1,2,0,0,0,0,1,0,0,0,1,2,1,0,2,0,4
8,6,1,2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,3
8,6,1,2,0,0,0,0,1,0,0,0,1,2,1,0,3,0,4
8,6,1,2,0,1,0,1,0,0,0,0,1,2,1,0,2,0,3
8,6,1,2,0,0,0,1,0,1,0,0,1,2,1,0,2,1,4
8,6,1,2,0,0,0,0,1,0,0,1,1,2,1,0,2,0,2
8,6,1,2,0,0,0,0,1,0,0,0,1,3,0,0,2,1,3
8,6,1,2,0,2,0,1,1,0,0,0,1,2,1,2,2,0,1
8,6,1,2,0,2,0,1,1,0,0,0,1,2,1,2,2,1,2
8,6,1,2,0,2,0,1,1,0,0,1,1,1,0,2,0,0,2
8,6,1,2,0,0,0,1,0,0,0,0,1,2,1,0,0,0,2
8,6,1,2,0,0,0,1,0,0,0,2,1,2,1,0,3,0,1
8,6,1,2,0,0,0,1,0,0,0,2,0,2,1,0,0,0,2
8,6,1,2,0,2,0,0,1,0,0,1,1,0,0,2,2,0,2
8,6,1,2,0,0,3,1,0,0,0,0,0,2,1,0,0,0,1
8,6,1,2,0,0,0,1,0,0,0,0,1,3,0,0,2,0,2
8,6,1,2,0,0,0,1,0,0,0,0,1,3,0,0,3,0,2
8,6,1,2,0,0,0,1,1,0,0,1,1,3,0,0,3,0,1
8,6,1,2,0,0,0,1,0,0,0,1,0,3,0,0,0,0,2
8,6,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2
8,6,1,2,0,2,1,1,0,0,1,0,0,3,0,2,0,0,1
8,6,1,2,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
8,6,1,2,0,2,0,1,0,0,1,0,0,3,0,2,0,0,1
8,6,1,2,0,2,0,1,0,0,1,0,0,3,0,2,0,0,1
8,6,1,2,0,2,0,1,0,0,1,0,0,3,0,2,0,0,0
8,6,1,2,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0
8,6,1,0,0,0,0,1,0,1,0,0,0,2,1,0,3,0,2
8,6,1,0,0,1,0,1,1,0,0,0,1,0,1,0,2,0,5
8,6,1,0,0,0,0,1,0,0,0,2,1,2,1,0,2,0,3
8,6,1,0,0,0,0,1,1,0,0,0,1,2,1,0,4,0,4
8,6,1,0,0,0,2,0,0,0,0,2,1,2,1,0,2,0,2
8,6,1,0,0,0,0,1,1,0,0,1,1,0,1,0,2,0,4
8,6,1,0,0,0,0,1,0,1,0,1,1,1,0,0,4,1,2
8,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,2
8,6,1,0,0,0,0,0,1,0,0,0,1,2,1,0,3,0,2
8,6,1,0,0,2,0,1,1,0,0,1,1,0,0,2,2,0,2
8,6,1,0,0,0,0,0,1,0,0,0,1,1,0,3,0,1,4
8,6,1,0,0,0,0,1,0,0,0,0,1,2,1,0,2,0,2
8,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4
8,6,1,0,0,0,0,1,1,0,0,0,1,2,1,0,2,0,1
8,6,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2
8,6,1,0,0,0,0,1,0,1,0,2,1,2,1,0,3,0,1
8,6,1,0,0,2,0,1,1,0,0,1,1,0,1,2,2,0,2
8,6,1,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,2
8,6,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
8,6,1,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,2
8,6,1,0,0,2,0,1,1,0,0,0,1,1,0,2,2,0,2
8,6,1,0,0,2,0,1,1,0,0,2,1,2,1,2,3,0,1
8,6,1,0,0,2,0,1,1,0,0,0,1,2,1,2,3,1,2
8,6,1,0,0,0,0,1,1,0,0,1,1,2,1,3,2,1,1
8,6,1,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2
8,6,1,0,0,0,0,1,0,0,0,0,1,3,0,0,3,0,1
8,6,1,0,0,0,0,1,1,0,0,2,1,3,1,2,5,0,3
8,6,1,0,0,2,3,1,1,0,0,0,1,2,1,2,2,0,2
8,6,1,0,0,2,0,1,1,0,1,0,1,2,1,0,3,1,1
8,6,1,0,0,0,0,1,1,0,0,0,1,3,0,0,2,0,2
8,6,1,0,0,0,3,1,0,0,0,1,1,3,0,0,2,0,2
8,6,1,0,0,0,0,1,0,0,0,0,1,3,0,0,2,1,2
8,6,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2
8,6,1,0,0,0,0,1,0,0,0,0,1,3,1,2,5,1,2
8,6,1,0,0,2,0,1,1,0,0,1,1,3,0,2,2,0,2
8,6,1,0,0,2,0,1,1,0,0,0,1,1,0,3,4,0,2
8,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
8,6,1,0,0,2,0,1,1,0,0,2,1,3,0,3,4,1,2
8,6,1,0,0,2,0,1,0,0,1,0,0,3,0,2,0,0,1
8,6,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2
8,6,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,1
8,6,1,0,0,2,0,1,1,0,0,1,0,1,0,2,0,0,0
8,6,1,0,0,2,0,1,1,0,1,0,0,3,0,0,0,0,0
8,6,1,0,0,1,0,0,0,0,1,0,0,3,0,2,0,1,1
8,6,1,0,0,2,0,1,1,0,1,0,0,3,0,0,0,0,1
8,6,1,0,0,0,3,1,0,0,1,0,0,3,0,2,0,1,0
8,6,1,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0
8,6,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
8,6,1,0,0,2,0,0,0,0,1,0,0,2,1,2,0,0,2
8,6,1,0,0,2,0,1,1,0,1,0,0,3,0,2,0,0,1
8,6,1,0,0,2,0,1,1,0,1,0,0,3,0,0,0,0,1
8,6,0,0,0,0,0,0,1,0,0,2,0,3,0,3,0,0,2
8,6,0,0,0,2,0,1,1,0,1,2,0,3,0,0,0,0,1
8,6,0,0,0,3,0,1,0,0,0,2,0,3,0,0,0,0,1
8,6,0,0,0,2,3,1,0,0,1,0,0,3,0,2,0,0,1
8,6,0,0,0,0,0,1,0,0,0,2,1,2,1,0,3,0,1
8,6,0,0,0,0,0,1,1,0,0,0,1,3,0,3,2,1,1
8,6,0,0,0,2,3,1,1,0,0,1,1,3,1,2,2,0,2
8,6,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,2
8,6,0,0,0,3,0,1,0,0,0,1,0,3,0,0,0,0,1
8,6,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1
8,6,0,0,0,3,3,1,0,0,1,0,0,3,0,2,0,1,1
8,6,0,0,0,2,0,0,1,0,1,1,0,3,0,3,0,1,2
8,6,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,1,1
8,6,0,0,0,3,0,1,1,0,0,0,0,3,0,0,0,0,1
8,6,0,0,0,2,0,1,0,0,1,0,0,3,0,2,0,0,0
8,6,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,1
4,1,0,2,1,0,0,1,0,0,0,0,0,3,0,3,0,1,7
4,1,0,2,1,2,3,0,1,0,0,2,1,3,0,2,0,1,7
4,1,0,2,1,2,0,0,0,0,0,0,0,2,1,0,2,1,9
4,1,0,2,1,0,0,1,0,0,0,2,0,3,0,0,2,0,8
4,1,0,2,1,0,0,1,0,0,0,0,0,3,0,3,0,0,6
4,1,0,2,1,3,3,1,0,0,0,1,1,2,1,0,3,0,9
4,1,0,2,1,0,0,1,0,0,0,1,0,2,1,0,2,1,6
4,1,0,2,1,0,0,0,0,0,0,0,0,3,0,2,0,0,4
4,1,0,2,1,0,0,0,0,0,0,0,1,3,0,4,0,1,5
4,1,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,3
4,1,0,2,1,0,0,0,1,0,0,0,1,2,1,3,0,1,3
4,1,0,2,1,0,0,0,0,1,0,0,0,3,0,2,0,1,3
4,1,0,2,1,0,0,1,1,1,0,0,0,3,0,0,0,1,4
4,1,0,2,1,0,1,1,1,1,0,0,0,3,0,2,2,1,6
4,1,0,2,1,0,0,1,0,1,0,0,0,3,1,0,0,1,4
4,1,0,2,1,0,0,1,0,1,0,0,0,3,1,0,0,1,6
4,1,0,2,1,0,0,1,0,0,0,1,1,3,0,2,0,1,3
4,1,0,2,1,0,3,0,0,0,0,0,1,3,0,2,0,1,5
4,1,0,2,1,0,0,1,0,0,0,2,1,3,0,2,0,0,4
4,1,0,2,1,0,3,1,1,0,0,2,1,2,1,0,2,0,6
4,1,0,2,1,0,3,1,1,0,0,0,0,3,0,0,0,1,4
4,1,0,2,1,0,0,1,0,0,0,0,0,3,0,0,2,1,6
4,1,0,2,1,3,0,1,0,0,0,0,0,2,1,3,0,1,9
4,1,0,2,1,0,3,0,0,0,0,2,1,3,0,0,3,0,8
4,1,0,2,1,0,3,0,1,0,0,1,1,3,0,0,0,0,9
4,1,0,2,1,0,3,1,1,0,0,0,1,3,0,3,2,1,7
4,1,0,0,1,3,2,0,0,0,0,0,0,3,1,0,0,0,9
4,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,5
4,1,0,2,1,0,0,0,0,1,0,0,0,3,0,2,2,0,2
4,1,0,2,1,0,0,0,1,0,0,2,1,3,0,2,0,0,3
4,1,0,2,1,0,0,0,1,0,0,0,1,3,0,2,0,1,3
4,1,0,2,1,0,0,1,0,1,0,1,0,2,1,2,2,1,6
4,1,0,2,1,3,0,1,0,0,0,0,1,3,0,2,0,1,3
4,1,0,2,1,0,0,1,0,0,0,2,1,3,0,3,0,0,3
4,1,0,2,1,0,3,1,0,0,0,1,1,3,0,3,2,0,3
4,1,0,2,1,0,0,0,0,0,0,1,1,3,0,2,0,1,2
4,1,0,2,1,0,3,1,0,1,0,1,0,3,0,4,2,1,4
4,1,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,1,2
4,1,0,0,0,0,0,0,1,0,0,0,1,3,1,3,0,1,3
4,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,1
4,1,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,1
4,1,0,0,1,2,0,1,1,0,1,2,0,3,0,0,0,0,2
4,1,0,0,1,0,0,1,0,0,1,0,0,3,0,2,0,1,1
4,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0
4,1,0,0,1,0,0,1,0,0,1,0,0,3,0,2,0,1,1
4,1,0,0,1,2,1,1,1,0,1,0,0,3,0,0,0,0,0
4,1,0,2,1,2,0,1,1,0,1,0,0,3,0,0,0,1,1
4,1,0,2,1,0,0,1,0,0,0,1,0,3,0,0,0,1,2
5,2,0,0,1,2,0,0,0,0,0,2,0,3,0,0,0,0,9
10,6,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,7
10,6,0,0,0,0,0,1,0,1,0,1,0,3,0,0,4,1,7
10,6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,1,2
10,6,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,1
10,6,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,2
10,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,2
10,6,0,0,0,3,0,1,1,0,0,1,0,3,0,0,0,1,2
10,6,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,2
10,6,0,0,0,3,0,1,0,0,0,0,0,3,1,0,0,0,0
6,4,1,2,1,3,0,1,1,0,0,1,1,2,1,2,2,0,4
1,5,0,2,1,3,0,1,0,0,0,0,0,2,1,2,0,0,7
1,5,0,2,1,3,0,1,1,0,0,2,1,3,0,2,0,0,7
1,5,0,2,1,0,0,1,0,0,0,2,0,3,0,4,2,0,8
1,5,0,2,1,3,0,1,0,0,0,0,0,3,0,2,0,1,4
1,5,0,2,1,0,0,1,0,0,0,2,0,1,0,2,0,0,6
1,5,0,2,1,0,2,1,0,0,0,1,0,1,0,2,3,0,9
1,5,0,2,1,0,0,1,1,0,0,1,1,2,1,2,0,0,4
1,0,0,2,1,2,3,0,1,0,0,1,0,2,1,3,2,0,7
1,0,0,2,1,0,0,1,0,0,0,1,1,2,1,3,0,0,5
1,0,0,2,1,3,3,1,0,0,0,0,0,0,1,2,2,1,5
1,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,6
1,0,0,2,1,0,0,1,0,0,0,0,0,2,1,4,3,1,7
1,0,0,2,1,0,0,0,0,0,0,0,1,2,1,4,3,0,4
1,0,0,0,1,3,3,1,1,0,0,0,0,2,1,2,0,1,9
1,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,7
1,0,1,2,1,2,0,0,0,0,0,2,1,0,0,4,3,1,8
1,0,1,2,1,0,0,0,0,0,0,2,0,2,1,3,2,0,7
1,0,1,2,1,0,0,1,0,0,0,0,0,2,1,3,0,0,7
1,0,1,2,1,0,3,1,0,0,0,2,0,2,1,3,0,0,7
1,0,1,2,1,3,0,1,0,0,0,0,0,2,1,2,0,0,5
1,0,1,2,1,0,0,1,0,0,0,0,0,2,1,3,0,0,8
1,0,1,2,1,0,0,0,1,0,0,0,0,2,1,3,2,0,5
1,0,1,2,1,3,2,1,0,0,0,1,0,2,1,3,2,0,4
1,0,1,2,1,3,0,1,1,0,0,2,1,2,1,0,2,0,9
1,0,1,2,1,3,3,1,0,0,0,1,1,1,1,3,3,0,8
1,0,1,2,1,0,0,0,0,0,0,1,1,2,1,3,0,0,7
1,0,1,2,1,3,0,0,0,0,0,2,0,0,1,3,0,0,7
1,0,1,2,1,0,0,0,1,0,0,0,0,2,1,3,2,1,8
1,0,1,2,1,0,0,1,0,0,0,2,1,2,1,3,2,0,4
1,0,1,2,1,0,3,0,0,0,0,1,1,2,1,4,2,0,7
1,0,1,2,1,0,3,0,0,0,0,0,0,3,1,4,2,1,8
1,0,1,2,1,0,3,1,0,0,0,2,0,2,1,3,2,0,4
1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,4,2,0,5
1,0,1,2,1,0,3,1,1,0,0,2,0,0,0,4,2,0,7
1,0,1,2,1,0,3,1,0,0,0,1,0,2,1,3,2,0,4
1,0,1,2,1,0,0,0,0,0,0,2,0,1,0,4,2,0,9
1,0,1,2,1,0,3,1,0,0,0,0,1,0,0,4,2,0,4
1,0,1,2,1,2,0,1,0,0,0,2,0,2,1,2,3,0,9
1,0,1,2,1,0,3,1,0,1,0,2,0,0,0,3,2,0,5
1,0,1,2,1,0,3,1,0,0,0,2,0,3,0,0,2,0,9
1,0,1,2,1,0,2,0,1,0,0,2,1,0,0,3,2,0,4
1,0,1,2,1,3,3,1,0,0,0,0,1,1,0,0,2,1,8
1,0,1,2,1,3,0,0,1,0,0,1,1,2,1,4,4,1,9
1,0,1,2,1,0,0,1,0,0,0,0,1,2,1,3,0,1,4
1,0,1,2,1,0,3,0,1,0,0,0,0,3,0,0,3,1,6
1,0,1,2,1,0,0,1,0,0,0,2,0,2,1,2,2,0,6
1,0,1,2,1,0,0,1,0,0,0,2,0,0,0,4,4,0,4
1,0,1,2,1,3,3,1,0,0,0,2,1,1,0,2,2,0,8
1,0,1,2,1,0,0,1,0,0,0,2,1,0,0,3,2,0,4
1,0,1,2,1,0,0,1,0,0,0,0,1,2,1,0,2,0,8
1,0,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,6
1,0,1,2,1,0,0,1,0,0,0,1,0,0,0,3,2,0,9
1,0,1,2,1,0,3,1,0,0,0,0,0,1,0,2,2,1,5
1,0,1,2,1,0,3,1,0,0,0,2,0,1,1,3,3,0,7
1,0,1,2,1,0,3,0,0,0,0,2,1,2,1,2,2,0,4
1,0,1,2,1,0,0,0,0,0,0,0,0,2,1,3,2,0,8
1,0,1,2,1,0,1,1,0,0,0,0,0,2,1,3,2,0,6
1,0,1,2,1,0,0,1,1,0,0,1,0,2,1,2,2,0,7
1,0,1,2,1,0,0,1,1,0,0,3,0,2,1,2,3,0,4
1,0,1,2,1,0,3,0,0,0,0,0,0,3,0,0,2,0,5
1,0,1,2,1,3,3,0,0,0,0,2,1,0,0,0,3,0,9
1,0,1,2,1,3,0,1,0,0,0,1,1,2,1,3,2,0,6
1,0,1,2,1,3,0,1,0,0,0,0,1,1,1,2,3,0,4
1,0,1,2,1,3,0,0,1,0,0,1,1,1,0,2,4,1,9
1,0,1,2,1,0,3,0,0,0,0,1,1,0,0,3,2,0,7
1,0,1,2,1,0,2,0,0,0,0,2,0,2,1,4,2,0,6
1,0,1,2,1,0,3,0,0,0,0,2,1,2,1,2,2,0,7
1,0,1,2,1,0,0,1,1,0,0,0,0,2,1,2,0,0,7
1,0,1,2,1,0,0,0,0,0,0,2,0,0,1,2,3,0,7
1,0,1,2,1,0,0,1,0,0,0,2,0,2,1,3,0,0,4
1,0,1,2,1,3,0,1,0,0,0,0,0,2,1,3,3,1,6
1,0,1,2,1,0,0,1,0,0,0,0,0,2,1,4,4,0,4
1,0,1,2,1,0,0,1,0,0,0,2,1,2,1,4,2,0,6
1,0,1,2,1,3,3,0,1,0,0,0,0,2,1,3,3,0,7
1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,3,2,0,4
1,0,1,2,1,0,3,0,0,0,0,2,1,2,1,3,2,0,7
1,0,1,2,1,0,0,1,0,0,0,0,0,2,1,4,0,1,4
1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,4,3,0,7
1,0,1,2,1,0,0,0,1,0,0,0,0,2,1,2,3,0,8
1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,3,2,0,7
1,0,1,2,1,0,3,1,0,0,0,2,0,2,1,2,2,0,8
1,0,1,2,1,0,1,0,1,0,0,1,0,2,1,2,2,0,9
1,0,1,2,1,0,0,1,0,0,0,2,0,2,1,4,4,0,11
1,0,1,2,1,0,0,1,1,0,0,0,1,1,1,2,2,0,6
1,0,1,2,1,0,0,1,0,0,0,2,0,0,1,2,2,0,5
1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,4,2,0,8
1,0,1,2,1,0,0,1,1,0,0,0,1,0,0,2,2,0,7
1,0,1,2,1,0,0,1,0,0,0,0,0,2,1,4,0,1,8
1,0,1,2,1,0,3,0,0,0,0,0,0,2,1,4,0,0,9
1,0,1,2,1,0,0,1,0,0,0,2,1,2,1,4,2,0,9
1,0,1,2,1,0,3,0,0,0,0,2,0,2,1,2,3,0,7
1,0,1,2,1,0,0,0,0,0,0,0,0,2,1,2,2,0,4
1,0,1,2,1,0,3,0,0,0,0,1,1,1,0,3,3,0,9
1,0,1,2,1,0,3,1,0,0,0,1,0,2,1,3,3,0,7
1,0,1,2,1,0,3,1,1,1,0,2,0,0,0,4,2,0,8
1,0,1,2,1,3,2,1,1,1,0,1,0,0,0,4,0,0,6
1,0,1,2,1,0,0,1,0,0,0,2,0,0,0,4,2,0,6
1,0,1,2,1,3,0,1,1,1,0,0,0,2,1,4,2,0,4
1,0,1,2,1,3,3,1,1,0,0,1,1,0,1,2,2,0,9
1,0,1,2,1,3,3,0,0,0,0,1,0,2,1,2,0,0,7
1,0,1,2,1,3,0,1,0,0,0,1,0,2,1,2,2,0,7
1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,3,2,1,6
1,0,1,2,1,0,0,0,0,0,0,1,1,2,1,3,3,0,6
1,0,1,2,1,3,3,1,0,0,0,0,1,0,1,4,2,1,6
1,0,1,2,1,0,0,0,1,0,0,2,1,0,0,2,3,0,7
1,0,1,2,1,0,3,1,0,0,0,0,1,2,1,3,2,0,5
1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,3,2,0,6
1,0,1,2,1,3,0,1,0,0,0,0,0,3,0,3,3,0,7
1,0,1,2,1,0,0,1,0,0,0,1,1,2,1,3,2,0,5
1,0,1,2,1,3,3,1,0,0,0,1,1,2,1,3,3,0,4
1,0,1,2,1,0,0,1,0,0,0,2,0,0,0,3,2,0,4
1,0,1,2,1,0,0,1,0,1,0,0,0,2,1,3,3,0,8
1,0,0,2,1,0,0,0,0,0,0,2,0,2,1,2,0,0,5
1,0,0,2,1,3,0,1,0,0,0,2,0,3,0,3,2,0,8
1,0,0,2,1,2,0,1,1,0,0,0,1,3,0,3,0,0,4
1,0,0,2,1,3,3,1,0,0,0,0,1,1,0,0,2,0,4
1,0,0,2,1,0,0,1,0,0,0,2,1,0,0,0,2,0,6
1,0,0,2,1,0,2,0,0,0,0,0,1,2,1,2,0,0,8
1,0,0,2,1,2,3,1,0,0,0,2,0,0,1,3,0,1,6
1,0,0,2,1,0,0,1,0,0,0,1,1,3,0,3,2,0,6
1,0,0,2,1,0,0,1,0,0,0,0,1,3,0,2,2,1,6
1,0,0,2,1,0,3,0,0,0,0,2,0,3,0,0,3,0,4
1,0,0,2,1,0,3,1,0,0,0,0,1,3,0,3,2,1,4
1,0,0,2,1,0,0,1,0,0,0,2,0,3,0,2,0,0,10
1,0,0,2,1,0,3,1,0,0,0,0,1,3,0,4,2,0,4
1,0,0,2,1,3,3,1,0,0,0,1,1,1,0,2,3,0,7
1,0,0,2,1,0,0,0,0,0,0,1,1,3,0,3,0,0,4
1,0,0,2,1,0,3,1,0,0,0,0,0,3,0,3,0,1,4
1,0,0,2,1,3,0,1,0,0,0,1,1,0,0,0,0,0,7
1,0,0,2,1,0,3,0,0,0,0,0,0,3,0,3,0,0,9
1,0,0,2,1,0,0,1,0,0,0,2,1,2,1,3,2,0,4
1,0,0,2,1,3,0,1,0,0,0,0,0,1,0,0,2,1,7
1,0,0,2,1,0,3,0,0,0,0,0,0,2,1,3,2,0,7
1,0,0,2,1,2,0,0,0,0,0,2,1,0,0,2,2,0,7
1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,5
1,0,0,2,1,0,3,1,0,0,0,0,0,2,1,0,2,0,4
1,0,0,2,1,0,0,0,1,0,0,0,0,2,1,3,2,0,7
1,0,0,2,1,0,0,0,0,0,0,2,0,2,1,2,0,0,5
1,0,0,2,1,0,0,1,0,0,0,0,0,2,1,2,2,1,6
1,0,0,2,1,0,3,0,1,0,0,1,0,3,0,0,3,0,7
1,0,0,2,1,0,0,1,0,0,0,0,0,2,1,2,0,0,8
1,0,0,2,1,3,0,1,0,0,0,2,0,2,1,2,3,0,5
1,0,0,2,1,0,0,1,1,0,0,0,0,2,1,2,0,1,8
1,0,0,2,1,3,3,0,0,0,0,2,1,0,0,2,0,0,8
1,0,0,2,1,0,0,1,0,0,0,0,0,3,0,2,0,0,5
1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,2,0,0,4
1,0,0,2,1,0,0,0,0,0,0,2,1,2,1,2,0,0,4
1,5,1,2,1,0,0,1,0,1,0,0,0,2,1,0,0,0,7
1,5,1,2,1,3,3,1,0,0,0,2,1,3,0,0,3,0,9
1,5,1,2,1,0,0,1,1,1,0,1,0,3,1,0,2,0,4
1,5,1,2,1,0,3,0,0,0,0,2,0,0,1,0,2,0,4
1,5,1,2,1,0,0,0,0,0,0,1,1,3,0,0,2,0,4
1,5,1,2,1,3,3,1,0,0,0,2,1,2,1,0,2,0,8
1,5,1,2,1,0,0,1,0,0,0,2,1,3,0,0,3,0,4
1,5,1,2,1,0,0,1,1,0,0,2,0,3,0,0,0,0,7
1,5,1,2,1,3,3,1,0,0,0,2,0,3,0,0,0,0,4
1,5,1,2,1,0,2,1,0,0,0,2,1,2,1,0,2,0,7
1,5,1,2,1,0,0,0,0,1,0,2,0,3,0,2,3,0,4
1,5,1,2,1,3,0,1,0,0,0,2,0,3,0,2,0,0,4
1,5,1,2,1,0,3,1,0,0,0,0,0,3,0,2,2,0,4
1,5,1,2,1,0,3,0,0,0,0,0,0,3,0,0,2,1,7
1,5,1,2,1,0,0,0,1,1,0,0,0,3,1,0,2,0,7
1,5,1,2,1,0,0,1,0,1,0,0,0,2,1,0,2,0,4
1,5,1,2,1,2,3,1,1,1,0,0,0,3,0,0,2,1,7
1,5,1,2,1,2,0,1,0,0,0,0,0,3,0,0,2,0,4
1,5,1,2,1,0,0,0,0,0,0,0,0,3,0,0,2,0,5
1,5,1,2,1,3,0,0,0,0,0,0,1,2,1,0,2,0,7
1,5,1,2,1,2,0,0,0,0,0,2,1,0,0,2,4,1,5
1,5,1,2,1,2,3,0,1,1,0,0,1,3,0,0,3,0,4
1,5,1,2,1,0,0,1,0,0,0,2,0,2,1,0,3,0,6
1,5,1,2,1,0,0,1,0,0,0,0,1,3,0,0,2,0,7
1,5,1,2,1,0,1,1,0,0,0,2,1,3,0,0,2,0,7
1,5,1,2,1,0,3,1,0,0,0,2,1,3,0,3,2,0,4
1,5,1,2,1,2,3,0,0,0,0,0,1,3,0,2,3,0,7
1,5,1,2,1,1,0,1,0,0,0,0,0,1,0,0,2,1,5
1,5,1,2,1,0,0,1,1,0,0,2,0,3,0,0,3,0,5
1,5,1,2,1,2,3,1,0,0,0,0,1,3,1,3,2,0,3
1,5,1,2,1,0,0,1,0,0,0,2,1,3,0,0,3,0,6
1,5,1,2,1,0,0,1,0,0,0,0,0,3,0,0,0,1,3
1,5,1,2,1,0,0,1,0,1,0,1,0,3,0,3,2,0,4
1,5,1,2,1,0,0,1,0,0,0,0,0,3,0,3,3,1,7
1,5,1,2,1,1,3,0,0,0,0,0,1,2,1,3,3,0,5
1,5,1,2,1,0,0,1,0,1,0,2,0,3,1,3,2,0,3
